obstacle_id,vertex_index,scene_x,scene_y,scene_z,metric_x_m,metric_y_m,metric_z_m
desk_left_05,0,1.4504496067588333,1.2416887829594592,-2.9726656543748935,3.2119858692574934,8.16361607905389,0.6019881097879243
desk_left_05,1,1.3713850138991477,1.286172533382076,-3.2727294620336917,2.9619858692574934,8.596628780946109,0.6019881097879243
desk_left_05,2,2.7759121110945864,1.3653700672815465,-3.6466818966773644,1.0134287107425064,7.47162878094611,0.6019881097879243
desk_left_05,3,2.854976703954272,1.3208863168589298,-3.3466180890185657,1.2634287107425064,7.038616079053891,0.6019881097879243
desk_left_05,4,1.4634074036732034,0.8646901890003845,-2.9921995796155887,3.2119858692574934,8.16361607905389,1.1819881097879243
desk_left_05,5,1.3843428108135178,0.9091739394230013,-3.292263387274387,2.9619858692574934,8.596628780946109,1.1819881097879243
desk_left_05,6,2.7888699080089565,0.988371473322472,-3.6662158219180596,1.0134287107425064,7.47162878094611,1.1819881097879243
desk_left_05,7,2.867934500868642,0.9438877228998551,-3.366152014259261,1.2634287107425064,7.038616079053891,1.1819881097879243
desk_left_06,0,1.1641029804783942,1.29308493084543,-3.6756910010522135,2.7412198064059945,9.28900681705389,0.6801402443712575
desk_left_06,1,1.0850383876187086,1.3375686812680467,-3.9757548087110117,2.491219806405995,9.722019518946109,0.6801402443712575
desk_left_06,2,2.20866006537506,1.4009267083876233,-4.274916756425949,0.9323740795940052,8.822019518946108,0.6801402443712575
desk_left_06,3,2.2877246582347457,1.3564429579650066,-3.974852948767151,1.182374079594005,8.38900681705389,0.6801402443712575
desk_left_06,4,1.1810821626420518,0.7990867732438841,-3.7012871789538138,2.7412198064059945,9.28900681705389,1.4401402443712574
desk_left_06,5,1.1020175697823662,0.8435705236665009,-4.0013509866126125,2.491219806405995,9.722019518946109,1.4401402443712574
desk_left_06,6,2.2256392475387177,0.9069285507860774,-4.30051293432755,0.9323740795940052,8.822019518946108,1.4401402443712574
desk_left_06,7,2.3047038403984033,0.8624448003634606,-4.000449126668752,1.182374079594005,8.38900681705389,1.4401402443712574
