grid_id,row,column,x,y,z,sionna_rssi_dbm,path_gain_linear
grid-r004-c034,4,34,26.125,3.625,0.44999998807907104,-86.00494062207828,2.5090304833774724e-11
grid-r004-c035,4,35,26.875,3.625,0.44999998807907104,-85.96112245471537,2.5344734991272766e-11
grid-r004-c036,4,36,27.625,3.625,0.44999998807907104,-93.17231477800928,4.816909891791621e-12
grid-r004-c038,4,38,29.125,3.625,0.44999998807907104,-91.08988705321923,7.780567856663367e-12
grid-r004-c039,4,39,29.875,3.625,0.44999998807907104,-84.31354167928548,3.703785542152893e-11
grid-r004-c040,4,40,30.625,3.625,0.44999998807907104,-84.71594727901285,3.3760220313761025e-11
grid-r004-c048,4,48,36.625,3.625,0.44999998807907104,-73.58940111896456,4.375824425029151e-10
grid-r004-c049,4,49,37.375,3.625,0.44999998807907104,-69.96182337602569,1.008829242366005e-09
grid-r004-c050,4,50,38.125,3.625,0.44999998807907104,-72.16493050360845,6.07444983202754e-10
grid-r004-c051,4,51,38.875,3.625,0.44999998807907104,-72.40601333996577,5.746437214959599e-10
grid-r005-c032,5,32,24.625,4.375,0.44999998807907104,-89.48184604302668,1.1267184234220462e-11
grid-r005-c033,5,33,25.375,4.375,0.44999998807907104,-92.59634418583448,5.500036624056515e-12
grid-r005-c034,5,34,26.125,4.375,0.44999998807907104,-93.65025380018366,4.314938597399509e-12
grid-r005-c035,5,35,26.875,4.375,0.44999998807907104,-87.13672642828541,1.9334251213920517e-11
grid-r005-c036,5,36,27.625,4.375,0.44999998807907104,-84.83916562015824,3.28158333839923e-11
grid-r005-c038,5,38,29.125,4.375,0.44999998807907104,-93.73075973585091,4.235688622761247e-12
grid-r005-c039,5,39,29.875,4.375,0.44999998807907104,-84.00406071428522,3.9773510873697404e-11
grid-r005-c040,5,40,30.625,4.375,0.44999998807907104,-84.10882262319265,3.882556082190902e-11
grid-r005-c048,5,48,36.625,4.375,0.44999998807907104,-72.34618825985697,5.826143456566513e-10
grid-r005-c049,5,49,37.375,4.375,0.44999998807907104,-68.5781360999559,1.38735112287236e-09
grid-r005-c050,5,50,38.125,4.375,0.44999998807907104,-69.87576379947159,1.0290195362472332e-09
grid-r005-c051,5,51,38.875,4.375,0.44999998807907104,-65.0439810958653,3.1304148162547563e-09
grid-r006-c000,6,0,0.625,5.125,0.44999998807907104,-69.96207812756992,1.0087700674787925e-09
grid-r006-c001,6,1,1.375,5.125,0.44999998807907104,-68.89520455233496,1.289672812987419e-09
grid-r006-c002,6,2,2.125,5.125,0.44999998807907104,-68.47880070088368,1.4194494468711127e-09
grid-r006-c003,6,3,2.875,5.125,0.44999998807907104,-69.35804916766489,1.1592979909380574e-09
grid-r006-c004,6,4,3.625,5.125,0.44999998807907104,-69.00418587965086,1.2577126007329298e-09
grid-r006-c005,6,5,4.375,5.125,0.44999998807907104,-69.21759030297538,1.197404730923779e-09
grid-r006-c006,6,6,5.125,5.125,0.44999998807907104,-69.77180936727108,1.0539477068860492e-09
grid-r006-c007,6,7,5.875,5.125,0.44999998807907104,-72.81321312008274,5.232131949917118e-10
grid-r006-c008,6,8,6.625,5.125,0.44999998807907104,-74.32821337967708,3.6912942147360184e-10
grid-r006-c009,6,9,7.375,5.125,0.44999998807907104,-77.93201888206731,1.6098970767597365e-10
grid-r006-c010,6,10,8.125,5.125,0.44999998807907104,-82.37251250770888,5.7909357864538435e-11
grid-r006-c011,6,11,8.875,5.125,0.44999998807907104,-83.0396659958677,4.9663051449044815e-11
grid-r006-c012,6,12,9.625,5.125,0.44999998807907104,-82.69841636563108,5.3722765819275153e-11
grid-r006-c013,6,13,10.375,5.125,0.44999998807907104,-82.81331610379294,5.232007882494116e-11
grid-r006-c014,6,14,11.125,5.125,0.44999998807907104,-83.38674881511908,4.5848498608780375e-11
grid-r006-c015,6,15,11.875,5.125,0.44999998807907104,-86.22362669951288,2.38581810557692e-11
grid-r006-c016,6,16,12.625,5.125,0.44999998807907104,-88.89103451187631,1.290911735146727e-11
grid-r006-c017,6,17,13.375,5.125,0.44999998807907104,-91.73872693250992,6.7008100457233155e-12
